com.noahsloan.atg_atg-resolver_1.0,org.apache.ivy_ivy
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea02,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea03,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea04,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea05,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea06,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea07,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea08,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.5-ea09,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea01,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea02,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea03,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.grizzly_grizzly-servlet-webserver
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.6-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea01,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea02,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea03,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea04,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea05,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea06,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.contribs_jersey-atom-abdera
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-client
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-json
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey_jersey-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-models
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.7-ea07,com.sun.jersey.samples.atompub-contacts_atompub-contacts-server
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.8,junit_junit
com.sun.jersey.samples.atompub-contacts_atompub-contacts-client_1.8,com.sun.jersey.contribs_jersey-atom-abdera
